Filename,Type,Camera ID,Timestamp,Person Detected,Person Count,Highest Confidence,Detection Time (ms)
snapshot_cam1_2025-07-21T05-31-25-646Z.jpg,snapshot,cam1,2025:07:21T05:31:25,false,0,0,125
snapshot_cam1_2025-07-21T05-35-55-674Z.jpg,snapshot,cam1,2025:07:21T05:35:55,false,0,0,235
snapshot_cam1_2025-07-21T05-59-27-740Z.jpg,snapshot,cam1,2025:07:21T05:59:27,false,0,0,161
snapshot_cam1_2025-07-21T06-02-56-415Z.jpg,snapshot,cam1,2025:07:21T06:02:56,false,0,0,482
snapshot_cam1_2025-07-21T06-03-26-424Z.jpg,snapshot,cam1,2025:07:21T06:03:26,false,0,0,246
snapshot_cam1_2025-07-21T06-06-26-431Z.jpg,snapshot,cam1,2025:07:21T06:06:26,false,0,0,180
snapshot_cam1_2025-07-21T06-07-26-433Z.jpg,snapshot,cam1,2025:07:21T06:07:26,true,1,81,365
snapshot_cam1_2025-07-21T06-07-56-433Z.jpg,snapshot,cam1,2025:07:21T06:07:56,true,2,75,245
snapshot_cam1_2025-07-21T08-12-09-029Z.jpg,snapshot,cam1,2025:07:21T08:12:09,false,0,0,161
snapshot_cam1_2025-07-21T08-17-10-836Z.jpg,snapshot,cam1,2025:07:21T08:17:10,false,0,0,140
snapshot_cam1_2025-07-21T14-17-27-164Z.jpg,snapshot,cam1,2025:07:21T14:17:27,false,0,0,112
snapshot_cam1_2025-07-21T14-33-27-575Z.jpg,snapshot,cam1,2025:07:21T14:33:27,false,0,0,118
snapshot_cam1_2025-07-21T14-34-27-576Z.jpg,snapshot,cam1,2025:07:21T14:34:27,false,0,0,688
snapshot_cam1_2025-07-21T14-46-57-823Z.jpg,snapshot,cam1,2025:07:21T14:46:57,true,1,94,175
snapshot_cam1_2025-07-21T14-51-27-840Z.jpg,snapshot,cam1,2025:07:21T14:51:27,false,0,0,344
snapshot_cam1_2025-07-21T14-58-27-994Z.jpg,snapshot,cam1,2025:07:21T14:58:27,false,0,0,185
snapshot_cam1_2025-07-21T15-20-58-322Z.jpg,snapshot,cam1,2025:07:21T15:20:58,false,0,0,348
snapshot_cam1_2025-07-21T15-25-28-343Z.jpg,snapshot,cam1,2025:07:21T15:25:28,false,0,0,329
snapshot_cam1_2025-07-21T15-28-58-366Z.jpg,snapshot,cam1,2025:07:21T15:28:58,false,0,0,306
snapshot_cam1_2025-07-21T15-47-58-762Z.jpg,snapshot,cam1,2025:07:21T15:47:58,false,0,0,148
snapshot_cam1_2025-07-21T15-55-28-900Z.jpg,snapshot,cam1,2025:07:21T15:55:28,false,0,0,346
snapshot_cam1_2025-07-21T16-17-29-701Z.jpg,snapshot,cam1,2025:07:21T16:17:29,false,0,0,246
snapshot_cam1_2025-07-21T16-21-59-740Z.jpg,snapshot,cam1,2025:07:21T16:21:59,false,0,0,159
snapshot_cam1_2025-07-21T16-41-29-776Z.jpg,snapshot,cam1,2025:07:21T16:41:29,false,0,0,265
snapshot_cam1_2025-07-21T16-45-29-783Z.jpg,snapshot,cam1,2025:07:21T16:45:29,false,0,0,387
snapshot_cam1_2025-07-21T16-49-59-792Z.jpg,snapshot,cam1,2025:07:21T16:49:59,false,0,0,264
snapshot_cam1_2025-07-21T16-59-59-808Z.jpg,snapshot,cam1,2025:07:21T16:59:59,false,0,0,227
snapshot_cam1_2025-07-21T17-05-29-814Z.jpg,snapshot,cam1,2025:07:21T17:05:29,false,0,0,134
